,title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
248,EY GDS Consulting - Data And Analytics - Data Engineer - 44-3,Data Scientist,EY,"Bengaluru, Karnataka","Need to have basic data analysis skills and data handling skills.
Need to have basic data analysis skills and data handling skills.
Year of pass out 2021/2020.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=51ba3619fe1e47a3&fccid=1544766d4c2915b0&vjs=3
249,Data Scientist,Data Scientist,Techvantage Systems,"Thiruvananthapuram, Kerala",We are looking for a very curious Lead data scientist who enjoys a deep dive into the raw data to help figure out the right set of questions and find the…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=d88f47ce62c0a589&fccid=4ae69ecf27c47551&vjs=3
250,Lead Data Scientist,Data Scientist,way to job placement,"Chennai, Tamil Nadu","Adept understanding of various data science approaches, machine learning algorithms, and statistical methods.
Develop and enhance algorithms and models to solve…",PostedPosted 8 days ago,"₹5,80,000 - ₹12,00,000 a year",2023-03-15,/company/way-to-job-placement/jobs/Lead-Data-Scientist-c887cfe77e631a72?fccid=a4f6b74d3b771331&vjs=3
251,Data Scientist-II,Data Scientist,General Mills,"Remote in Mumbai, Maharashtra","3+ years of relevant experience of working as a data scientist.
5+ years of relevant experience of working as a data scientist.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=9e042228fdf5f04f&fccid=3bcf7eb192e678e4&vjs=3
252,SR Data Scientist,Data Scientist,Surya Systems,"Temporarily Remote in Bengaluru, Karnataka","Experience in applied data science, analytics, data storytelling.
Apply your expertise in quantitative analysis, data mining, and the presentation of data to…",PostedPosted 30+ days ago,"₹36,00,000 a year",2023-03-15,/rc/clk?jk=6103851e720933d6&fccid=af1cebb7f11ae180&vjs=3
253,Data Scientist,Data Scientist,Navikenz,"Bengaluru, Karnataka","Assess the effectiveness of data sources and data-gathering techniques and improve data collection methods.
Work closely with Navikenz clients to identify areas…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=e20065999ca5a89a&fccid=11f21f526e0e65f1&vjs=3
254,Senior Data Scientist,Data Scientist,Info Edge,"Noida, Uttar Pradesh","Use big data technologies to optimally use infrastructure and improve performance.
Design solutions for scalable and real-time performance on a significantly…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=cafe1c8c0247b3ab&fccid=b8c2f1800a87cbb0&vjs=3
255,Lead Data Scientist,Data Scientist,Singular Intelligence,"Temporarily Remote in Bengaluru, Karnataka",Your role as a Lead data scientist would be to use the existing products for customer pilots and rollouts and develop new techniques in the space of Forecasting…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=2cc95cf41f0d83bb&fccid=1acf79f1545b3689&vjs=3
256,Data Scientist,Data Scientist,Exeliq Consulting,"Kandivali, Mumbai, Maharashtra","Creating solutions and products for leading representatives of different industries;
Analysing business problems, looking for better technical solutions and…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=362024181515ec99&fccid=81072f96de541e68&vjs=3
257,Data Science Manager,Data Scientist,ARA Resources,"Pune, Maharashtra","Experience with data visualization tools.
Deliver data backed analysis and statistically proven solutions.
Ability to employ statistics and anomaly detection…",PostedPosted 19 days ago,"₹40,00,000 - ₹46,00,000 a year",2023-03-15,/rc/clk?jk=92eeff2724e099ad&fccid=286b545ccbbfd458&vjs=3
258,Data Scientist,Data Scientist,Sorigin Group,"Pune, Maharashtra","Experience in data mining.
Present information using data visualization techniques.
Identify valuable data sources and automate collection processes.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=32d7659fb90aa879&fccid=5b42a66a09782292&vjs=3
259,AI/ML Engineer,Data Scientist,InTechHub Solutions,Remote,"Able to understand various data structures and common methods in data transformation.
Successful history of manipulating, processing, and extracting value from…",PostedPosted 9 days ago,"₹8,00,000 - ₹12,00,000 a year",2023-03-15,/company/Infotech-soln/jobs/Ai-Ml-Engineer-9fbeb37ad3c48556?fccid=bc92684faf170459&vjs=3
260,Digital SC Assistant Manager - Data and Analytics,Data Scientist,Unilever,"Bengaluru, Karnataka","Our strategies cover all elements of how we manage and look after our data across Unilever to ensure that we only use data for good (‘Data Defence’), the…",PostedPosted 30+ days ago,"₹38,000 a month",2023-03-15,/rc/clk?jk=cbf6c2f3a201f04a&fccid=37e886222e0cbb3a&vjs=3
261,Data Scientist,Data Scientist,Maersk,"Bengaluru, Karnataka","Identify and operationalize valuable insights from the data into business and digital applications.
Ability to effectively communicate data science results and…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=c15e003c86e64f86&fccid=14e7391c55beeb80&vjs=3
262,Data Scientist,Data Scientist,Equbot India,"Bengaluru, Karnataka","Seeking a Experienced ML, Data science developer(1-3yrs of experience).
Equbot is seeking Technical Expert and with the opportunity to step into role as Data…",EmployerActive 2 days ago,?,2023-03-15,/company/Equbot-India/jobs/Data-Scientist-06ba3ba8c4c87369?fccid=152f03469074c4ed&vjs=3
263,Data Scientist,Data Scientist,Datagrid Digital Marketing Agency,Remote,"Develop custom data models and algorithms to apply to data sets.
Present information using data visualization techniques.
Tech / M.Tech in Computer Science.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=45cd78dd41cd035c&fccid=78ed03edb39e0d98&vjs=3
264,Data Science & Analytics Program Manager,Data Scientist,PayPal,"Chennai, Tamil Nadu","Direct collaboration with data scientists/developers, analysts and business customers.
6-10 years project management experience (data science and/or data…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a2be91fd97ff3e5e&fccid=978d9fd9799d55a8&vjs=3
265,Jr.Data Scientist / ML Engineer,Data Scientist,AppsTek Corp,"Hyderabad, Telangana","2+ years’ experience working as ML Engineer.
Knowledge of R, SQL, and Python.
Understanding of machine-learning concepts of supervised, unsupervised,…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=bc1f3145ae9f3b4a&fccid=da305d837b5f2266&vjs=3
266,Junior Data Science Team Member,Data Scientist,Imurgence,India,"Analyse data to help in better descision making.
Experience with common data science toolkits, such as R desirable.
Knowledge or experience of how APIs work.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=fce568ff8b4a9981&fccid=cd8492a732b8eb63&vjs=3
267,Senior Engineer - Data analytics,Data Scientist,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Identify data sources, perform EDA , data cleaning and transformations for ML / DL models.
Experience in deploying predictive or prescriptive data science…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=4c3d671d4842c4de&fccid=9ab138c02aaca829&vjs=3
268,Data Scientist C11,Data Scientist,Citi,"Pune, Maharashtra","Experience working with large and multiple datasets, data warehouses and ability to pull data using relevant programs and coding.",PostedPosted 15 days ago,?,2023-03-15,/rc/clk?jk=1ddf0efd01f78e78&fccid=5bcd1ef0a7f4fb99&vjs=3
269,Data Scientist,Data Scientist,Pivotchain Solution Technologies,"Pune, Maharashtra","You are comfortable processing, cleansing, and verifying the integrity of data used for analysis.
You are experienced with data stores such as Mysql, MongoDB,…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=31d3018529834e7f&fccid=6b7e9b8dc015eb91&vjs=3
270,Sr Data Scientist,Data Scientist,Saasvaap,India,"You will work on building Al/ML powered products and capabilities to power natural language understanding, data extraction, information retrieval and data…",PostedPosted 15 days ago,?,2023-03-15,/rc/clk?jk=aacb5ed7b6acd601&fccid=c01bcb0fa37f66f8&vjs=3
271,Data Scientist for Verna ( Goa ),Data Scientist,Z2plus Placement & Security Agency,India,Looking for a candidate with 3+ years of IT experience in data scientist / software development for large corporate/organizations.,PostedPosted 30+ days ago,"₹10,00,000 - ₹15,00,000 a year",2023-03-15,/rc/clk?jk=347438a1580fe503&fccid=378a2c43f6b46faf&vjs=3
272,Data Science Expert,Data Scientist,Technoledge India,"Noida, Uttar Pradesh","Strong, practical data analysis and data science skills.
Minimum of 2-5 years of experience delivering highly technical courses for our key personas (software…",EmployerActive 2 days ago,?,2023-03-15,/company/Technoledge-India/jobs/Data-Science-Expert-449cd684b21f690d?fccid=d090a6d2e16245af&vjs=3
273,Data Scientist,Data Scientist,Hudson's Bay Company,"Bengaluru, Karnataka","Learning algorithms and complex statistical models on large volumes of data.
Collaborate with other team members in achieving data science outcomes and handle…",PostedPosted 19 days ago,?,2023-03-15,/rc/clk?jk=229c2c4ff6db3cd8&fccid=fe5fae2f1befbc52&vjs=3
274,Data Scientist,Data Scientist,E2E Infoware Management Services,"Bengaluru, Karnataka","Data Scientist / Advanced Analytics – Machine Learning, Python, Predictive Analysis, Statistical Learning, Artificial Intelligence, Deep Learning, CNN, RNN and…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=389d2e3dc59ec457&fccid=f3bb1c809741b010&vjs=3
275,Data Scientist,Data Scientist,Techno Kryon,"Chennai, Tamil Nadu","Processing large datasets (predominantly text, but also images) and working with big data technologies, languages, and frameworks: SCOPE, Spark, SQL, Pytorch,…",PostedPosted 30+ days ago,"₹6,85,285 - ₹19,07,336 a year",2023-03-15,/company/Techno-Kryon/jobs/Data-Scientist-cfa594b9fb9da513?fccid=a774aa9e5c3837d8&vjs=3
276,Data Scientist,Data Scientist,Tanla Solutions,"Madhapur, Hyderabad, Telangana","Strong command on data preparation techniques and processes that precede model training.
Experience handling large and/or highly skewed data is a good-to-have.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=00887656d6b1e5ef&fccid=63e407d2abee24a0&vjs=3
277,Data Science & Analytic,Data Scientist,CODEC Networks,"Delhi, Delhi",1 to 2 years developing and implementing data analytics methodologies with good interpersonal with excellent communication skills.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=36b754a0f6c6d577&fccid=e4615befce7944b8&vjs=3
278,BA,Data Scientist,Genpact,"Bengaluru, Karnataka","Demonstrated ability in data mining, working with large data sets.
Undertaking data collection, preprocessing and analysis.
Job PostingMar 2, 2023, 4:57:11 AM.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=3397c78c9a707be3&fccid=afe30394bfba1470&vjs=3
279,Data Scientist,Data Scientist,TALCHEMIST,"Bengaluru, Karnataka","The senior data scientist will be part of cross diciplinary data science team working on software development projects, typically involving large, complex data…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=1557d1a63c71caed&fccid=31007564b1de76b5&vjs=3
280,ICETS - Data Scientist- Sr. Associate Consultant,Data Scientist,Infosys Limited,"Bengaluru, Karnataka",Extracting usable data from various data sources • Carrying out preprocessing of structured and unstructured data • Analyzing large amounts of information to…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=dfccf3a59854b582&fccid=c67533a523c83a4c&vjs=3
281,Data Scientist - MLB,Data Scientist,Snapminds,"Bengaluru, Karnataka","SAS or equivalent, Tableau or any other data preparation tools.
FULL TIME | SNAPMINDS TECHNOLOGIES LLP | INDIA.
Be working with custom Mateverse algorithms.",PostedPosted 30+ days ago,"From ₹10,00,000 a year",2023-03-15,/rc/clk?jk=165d3607ecffaa4d&fccid=11467af6b8750498&vjs=3
282,Computer Vision Intern / Engineer,Data Scientist,TensorGo Technologies,"Remote in Hyderabad, Telangana","Skill Set: C++, Python, Computer Vision, Data Structures, Deep Learning, Algorithms.
Do you picture yourself solving real world problems using new age AI and…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=8c3d44f6d505f041&fccid=8a9d0b501119a343&vjs=3
283,Data Scientist/Machine Learning Engineer,Data Scientist,Cogoport,"Mumbai, Maharashtra","Gather data from different databases and multiple sources.
Use statistical techniques to analyze large amounts of data and discover patterns and trends.",PostedPosted 20 days ago,?,2023-03-15,/rc/clk?jk=65f62638ed4e75ab&fccid=e0ee83e44c46b40f&vjs=3
284,Data Scientist,Data Scientist,V Infotech,"Indore, Madhya Pradesh","Provide technical leadership, coaching, and mentoring to budding data scientists and analytics professionals.
Candidate should be able to build and deploy state…",EmployerActive 3 days ago,"Up to ₹8,00,000 a year",2023-03-15,/company/Viscus-Oils-Pvt.-Ltd./jobs/Data-Scientist-263a2720cd8c18f0?fccid=9c1b0988d37732f8&vjs=3
285,Data Science Internship,Data Scientist,Oracuz Infotech Pvt Ltd,"Thiruvananthapuram, Kerala",Part-time hours: 40 per week.,EmployerActive 1 day ago,?,2023-03-15,/company/Oracuz-InfoTech/jobs/Data-Science-Internship-504a0a9d6588f4f5?fccid=bdd219ff201196af&vjs=3
286,Data Scientist,Data Scientist,Colan Infotech,"Chennai, Tamil Nadu",Good understanding of SQL from a perspective of how to write efficient queries for pulling the data from database.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=d13e592df08d3dad&fccid=4e80c03aae574f74&vjs=3
287,Data Scientist,Data Scientist,Marsh,"Mumbai, Maharashtra","Assess the need, effectiveness and discovery of new data sources and data gathering techniques through extensive research.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=ae3de97e86a34b1c&fccid=8881f7f9e22de728&vjs=3
288,Analyst - Data Science,Data Scientist,Merilytics,"Hyderabad, Telangana","Familiarity with algorithms in recommendation systems, NLP or big data frame-works such as Hadoop/Spark is a bonus.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=97a3d806e7774a8d&fccid=1b874eee11ca2bd7&vjs=3
289,Business Analyst - Data Scientist,Data Scientist,Genpact,"Bengaluru, Karnataka","Analytical Skills – Researching and analysing the right data to make product decisions.
Inviting applications for the role of a BA, Data Science and Insights.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=8d1795632cdf8c48&fccid=afe30394bfba1470&vjs=3
290,Data Scientist -1,Data Scientist,SatSure Analytics India,"Bengaluru, Karnataka","Works primarily at the nexus of geospatial data, data science and engineering creating products.
For ML/DL models using EO data.
Best in class leave policy.",PostedPosted 18 days ago,?,2023-03-15,/rc/clk?jk=6ed8ab1af6252cf8&fccid=dd616958bd9ddc12&vjs=3
291,Data Scientist,Data Scientist,FelixHealthcare.AI,"Kondapur, Hyderabad, Telangana","Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop).
Proven experience as a Data Scientist or Data Analyst.",PostedPosted 9 days ago,?,2023-03-15,/rc/clk?jk=e9372354a036b50a&fccid=66966d2403bbc42b&vjs=3
292,Data Science Intern,Data Scientist,Domains Analytics,"Chandigarh, Chandigarh","Please note its *NOT work from home * We are looking data science intern . There will be 2 onsite writtem test Job Type: Full-time Salary: Up to ₹15,000…",PostedPosted 30+ days ago,"Up to ₹15,000 a month",2023-03-15,/company/Domains-Analytics/jobs/Data-Science-Intern-933daa2237099f8f?fccid=f3b243caa3c3fa41&vjs=3
293,"Associate, Data Scientist, Data Strategies and Solutions",Data Scientist,BlackRock,"Hybrid remote in Gurgaon, Gurugram, Haryana","Transform large structured and unstructured data sets into actionable insights.
Create new data assets including those sourced through web scraping.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=2ff93f9c90fd17ff&fccid=58c732f14833248a&vjs=3
294,Data Scientist,Data Scientist,Recruitment Smart,"Hybrid remote in Ahmedabad, Gujarat","Hands-on data analysis experience.
Develop, implement and integrate data mining and machine learning algorithms, arising from the research process, into the…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=dc2ab25acfe29417&fccid=31afb6325f4b11ea&vjs=3
295,Analyst - Tech Consulting - National - Data & Analytics - Chennai,Data Scientist,EY,"Chennai, Tamil Nadu","Data Migration (Big Data activities) - Analyze data in existing data warehouse, understand target data model, develop scripts to move data from the existing…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=fd397c2ae9a70cb4&fccid=1544766d4c2915b0&vjs=3
296,Python Data Science Consultant,Data Scientist,High Technologies Solutions,"Kalkaji Devi, Delhi","Present information using data visualization techniques.
Undertake preprocessing of structured and unstructured data.
Combine models through ensemble modeling.",PostedPosted 30+ days ago,"₹20,753 - ₹55,449 a month",2023-03-15,/company/High-Technologies-Solutions/jobs/Python-Data-Science-Consultant-d70317dd03c98842?fccid=89e8428ac1b9796d&vjs=3
297,DATA SCIENTIST,Data Scientist,Trukker,"Bengaluru, Karnataka","Identify patterns and trends in data.
Define new data collection and analysis process.
Ability to clean large amounts of data.",PostedPosted 22 days ago,?,2023-03-15,/rc/clk?jk=f710e7e7b1f91342&fccid=3eaf3453affbb5a1&vjs=3
298,Data Scientist,Data Scientist,AppsForBharat,"Bengaluru, Karnataka","As a data scientist your role will involve understanding the different problem statements around personalisation, data forecasting, etc and come up with…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=bc370cd94de8c682&fccid=c835e1df251e0e99&vjs=3
299,Data CoE Enggineering.IT - Big Data Operations,Data Scientist,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Complete modelling of new data vaults.
He or she must be skilled in developing all rituals for Data Engineering and operations including ELT, SQL & No-SQL…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=3ccbc3c24714fbd8&fccid=9ab138c02aaca829&vjs=3
